"menu_item_id","region","crust","size","variable","value","radius","area","px_inc"
" 9718764","West","thin","14","zero_topping_px","14"," 7","154","0.091"
" 6872308","Midwest","thin","14","zero_topping_px","12"," 7","154","0.081"
"11857798","Midwest","deep dish","10","two_topping_px","12"," 5"," 79","0.146"
"   34723","Midwest","thin","14","four_topping_px","23"," 7","154","0.151"
" 9938129","West","thin","10","zero_topping_px"," 9"," 5"," 79","0.114"
" 9506000","Northeast","thin","18","four_topping_px","21"," 9","254","0.082"
" 9949734","Midwest","hand-tossed","14","zero_topping_px","13"," 7","154","0.084"
" 9625565","Midwest","thin","14","one_topping_px","13"," 7","154","0.084"
" 9921077","Midwest","thin","14","three_topping_px","17"," 7","154","0.109"
" 7897016","Midwest","thin","16","four_topping_px","25"," 8","201","0.126"
"  898845","West","thin","14","zero_topping_px","19"," 7","154","0.123"
" 9838713","West","thin","14","one_topping_px","11"," 7","154","0.071"
" 8861041","Northeast","thin","12","three_topping_px"," 6"," 6","113","0.053"
" 3287867","Midwest","stuffed","12","one_topping_px","16"," 6","113","0.144"
" 8408681","Midwest","deep dish","17","four_topping_px","24"," 8","227","0.105"
" 1694097","West","thin","15","three_topping_px","23"," 8","177","0.130"
" 9625808","Midwest","thin","12","zero_topping_px","10"," 6","113","0.092"
" 9838713","West","thin","14","zero_topping_px","11"," 7","154","0.071"
" 4579227","Midwest","thin","14","zero_topping_px","12"," 7","154","0.078"
" 3617245","West","hand-tossed","18","one_topping_px","19"," 9","254","0.075"
"11098833","Midwest","thin","14","one_topping_px","13"," 7","154","0.084"
"10583352","West","thin","12","zero_topping_px","10"," 6","113","0.088"
"10627911","Midwest","thin","12","two_topping_px","15"," 6","113","0.132"
" 7415763","West","thin","24","zero_topping_px","25","12","452","0.055"
" 9933039","West","thin","16","two_topping_px","10"," 8","201","0.050"
" 9648782","South","hand-tossed","12","four_topping_px"," 9"," 6","113","0.079"
" 1451402","Midwest","thin","16","zero_topping_px","16"," 8","201","0.082"
" 9506000","Northeast","thin","16","zero_topping_px","16"," 8","201","0.080"
" 8055284","Northeast","hand-tossed","12","zero_topping_px"," 8"," 6","113","0.068"
"10262559","South","thin","14","zero_topping_px","21"," 7","154","0.134"
" 8312882","South","thin","16","one_topping_px","16"," 8","201","0.080"
" 7723772","West","hand-tossed","10","four_topping_px","10"," 5"," 79","0.125"
" 8419763","Midwest","deep dish","12","three_topping_px","14"," 6","113","0.124"
"10077729","West","thin","16","one_topping_px","13"," 8","201","0.067"
" 9388514","Northeast","thin","16","three_topping_px","15"," 8","201","0.075"
" 9447158","South","thin","14","two_topping_px","11"," 7","154","0.071"
"10675023","Midwest","thin","14","two_topping_px","12"," 7","154","0.075"
" 2453276","West","hand-tossed","12","four_topping_px","13"," 6","113","0.118"
" 7966851","South","hand-tossed","10","three_topping_px","21"," 5"," 79","0.264"
" 1424386","Midwest","stuffed","12","one_topping_px","14"," 6","113","0.124"
" 1473826","Midwest","thin","18","zero_topping_px","18"," 9","254","0.073"
" 5211632","Midwest","thin","16","two_topping_px","13"," 8","201","0.065"
"10759770","Midwest","thin","18","four_topping_px","23"," 9","254","0.091"
"10711988","Midwest","thin","16","one_topping_px","17"," 8","201","0.085"
" 6606672","Midwest","thin","16","zero_topping_px","16"," 8","201","0.078"
" 9113434","Midwest","deep dish","18","one_topping_px","13"," 9","254","0.053"
"10116063","West","thin"," 8","two_topping_px"," 7"," 4"," 50","0.138"
" 9476187","Midwest","hand-tossed","10","four_topping_px","20"," 5"," 79","0.255"
" 4294736","Northeast","hand-tossed","12","zero_topping_px"," 9"," 6","113","0.079"
" 8611473","Midwest","thin","18","zero_topping_px","20"," 9","254","0.078"
"  964490","Midwest","thin","12","three_topping_px","15"," 6","113","0.130"
" 7063472","Northeast","deep dish","12","two_topping_px","12"," 6","113","0.106"
" 1942893","West","hand-tossed","18","two_topping_px","15"," 9","254","0.059"
" 4343217","Midwest","thin","10","four_topping_px"," 6"," 5"," 79","0.083"
" 9871778","Midwest","hand-tossed"," 8","zero_topping_px","19"," 4"," 50","0.378"
" 9703041","Midwest","stuffed","18","two_topping_px","22"," 9","254","0.087"
" 9778342","Northeast","thin","16","two_topping_px","17"," 8","201","0.085"
" 7558955","South","hand-tossed","14","two_topping_px","12"," 7","154","0.078"
" 1616858","South","hand-tossed","10","one_topping_px"," 8"," 5"," 79","0.102"
" 1808066","Midwest","thin","16","zero_topping_px","14"," 8","201","0.071"
" 6387857","Midwest","thin","10","two_topping_px","18"," 5"," 79","0.229"
"10240475","Midwest","thin","14","three_topping_px"," 8"," 7","154","0.055"
" 8536250","Midwest","thin","13","two_topping_px","17"," 6","133","0.130"
"  844007","Midwest","stuffed","12","three_topping_px","23"," 6","113","0.201"
"10291682","Midwest","stuffed","30","two_topping_px","40","15","707","0.057"
" 7152090","South","hand-tossed","12","one_topping_px","12"," 6","113","0.110"
" 9911749","Northeast","hand-tossed","16","zero_topping_px","10"," 8","201","0.047"
" 8260029","West","thin","14","two_topping_px"," 8"," 7","154","0.052"
"11862892","Midwest","stuffed","12","four_topping_px","18"," 6","113","0.159"
" 8707059","Northeast","hand-tossed","16","two_topping_px","13"," 8","201","0.065"
" 6388075","Midwest","thin","20","four_topping_px","36","10","314","0.113"
" 6191747","Midwest","stuffed","16","four_topping_px","21"," 8","201","0.103"
" 7764211","Midwest","thin","18","one_topping_px","16"," 9","254","0.063"
"   71165","Midwest","stuffed","14","one_topping_px","20"," 7","154","0.128"
" 1436889","Midwest","stuffed","12","one_topping_px","18"," 6","113","0.155"
"10424204","Midwest","thin","18","one_topping_px","17"," 9","254","0.068"
" 5878843","West","stuffed","16","zero_topping_px","19"," 8","201","0.093"
"  105784","Midwest","stuffed","14","three_topping_px","18"," 7","154","0.115"
" 1649884","Midwest","thin","10","three_topping_px"," 2"," 5"," 79","0.027"
" 6872151","Northeast","thin","12","four_topping_px","14"," 6","113","0.124"
"10077729","West","deep dish","12","two_topping_px","10"," 6","113","0.088"
" 8091083","West","thin","12","four_topping_px","14"," 6","113","0.124"
" 2598136","South","hand-tossed","12","one_topping_px","11"," 6","113","0.102"
"10533850","South","thin","14","zero_topping_px"," 9"," 7","154","0.058"
"10680634","Midwest","hand-tossed","24","three_topping_px","36","12","452","0.080"
"  318973","Midwest","thin","14","zero_topping_px","13"," 7","154","0.084"
" 9093388","Midwest","thin","14","one_topping_px","17"," 7","154","0.110"
" 8281760","West","thin","13","four_topping_px","23"," 6","133","0.173"
" 9952897","Midwest","stuffed","14","zero_topping_px","14"," 7","154","0.091"
"10401481","Midwest","thin","16","four_topping_px","13"," 8","201","0.066"
"10320725","Midwest","deep dish","10","four_topping_px","14"," 5"," 79","0.172"
" 9938375","West","thin","18","zero_topping_px","18"," 9","254","0.069"
" 9818800","South","thin","10","three_topping_px","17"," 5"," 79","0.216"
" 1666683","Midwest","stuffed","16","three_topping_px","19"," 8","201","0.094"
" 7900966","South","thin","16","three_topping_px","25"," 8","201","0.124"
" 9693767","Midwest","stuffed","10","one_topping_px"," 6"," 5"," 79","0.080"
" 7319595","Northeast","thin","12","two_topping_px","17"," 6","113","0.150"
"10590159","West","hand-tossed","18","one_topping_px","16"," 9","254","0.063"
" 6280030","Midwest","thin","12","two_topping_px","25"," 6","113","0.217"
" 4368947","Midwest","thin","10","zero_topping_px","15"," 5"," 79","0.190"
" 4900683","Midwest","thin","12","four_topping_px","11"," 6","113","0.097"
" 1637350","Northeast","hand-tossed","12","zero_topping_px","12"," 6","113","0.111"
" 3150870","Midwest","stuffed","12","two_topping_px","15"," 6","113","0.135"
" 9247071","South","thin","10","four_topping_px"," 6"," 5"," 79","0.076"
"  301107","Midwest","stuffed","14","three_topping_px","19"," 7","154","0.121"
" 9432780","Midwest","stuffed","12","four_topping_px","13"," 6","113","0.115"
"  811665","Midwest","thin","12","four_topping_px","18"," 6","113","0.161"
"  606158","West","thin","13","two_topping_px","13"," 6","133","0.102"
" 5260719","Northeast","stuffed","18","zero_topping_px","20"," 9","254","0.079"
" 8955739","Northeast","thin","16","four_topping_px","30"," 8","201","0.148"
"  985512","West","hand-tossed","18","zero_topping_px","21"," 9","254","0.082"
" 8897261","Midwest","deep dish"," 8","three_topping_px","11"," 4"," 50","0.218"
" 1712282","Midwest","thin"," 9","zero_topping_px"," 7"," 4"," 64","0.110"
" 9575071","Northeast","thin","16","one_topping_px","18"," 8","201","0.090"
" 9395521","Midwest","thin","14","zero_topping_px","12"," 7","154","0.079"
" 2249742","Midwest","deep dish","14","zero_topping_px","17"," 7","154","0.110"
" 6756807","Midwest","thin","12","zero_topping_px","13"," 6","113","0.117"
"  975098","Midwest","thin","12","zero_topping_px","13"," 6","113","0.115"
" 2453273","West","hand-tossed","12","one_topping_px","13"," 6","113","0.118"
" 8324863","Northeast","hand-tossed","14","three_topping_px","17"," 7","154","0.112"
" 7087228","Northeast","thin","16","zero_topping_px","15"," 8","201","0.073"
"11895324","Northeast","stuffed","10","two_topping_px"," 7"," 5"," 79","0.089"
" 2358737","West","deep dish","12","three_topping_px","18"," 6","113","0.157"
"10222224","Midwest","hand-tossed","14","zero_topping_px"," 8"," 7","154","0.052"
" 9693767","Midwest","hand-tossed","12","three_topping_px"," 8"," 6","113","0.071"
" 9697700","Midwest","thin","16","one_topping_px","14"," 8","201","0.070"
" 7892726","West","hand-tossed","16","four_topping_px","20"," 8","201","0.097"
" 8915049","West","thin","10","four_topping_px"," 8"," 5"," 79","0.102"
"  544935","Midwest","stuffed","12","zero_topping_px","15"," 6","113","0.133"
"  552911","Midwest","stuffed","12","zero_topping_px","19"," 6","113","0.168"
"   17929","Midwest","thin","18","four_topping_px","22"," 9","254","0.086"
"10966871","Northeast","thin","12","three_topping_px","18"," 6","113","0.159"
" 7063206","Northeast","thin","14","three_topping_px","15"," 7","154","0.097"
" 7723777","West","hand-tossed","28","three_topping_px","38","14","616","0.062"
"  112013","Midwest","stuffed","14","zero_topping_px","20"," 7","154","0.127"
" 3287819","West","hand-tossed","14","zero_topping_px","37"," 7","154","0.240"
" 9523413","Midwest","thin","16","four_topping_px","20"," 8","201","0.098"
"  844074","Midwest","thin","10","zero_topping_px","14"," 5"," 79","0.181"
" 9939834","Midwest","hand-tossed","18","zero_topping_px","18"," 9","254","0.070"
" 6510864","Midwest","thin","18","two_topping_px","16"," 9","254","0.065"
" 8955771","West","stuffed","12","zero_topping_px","10"," 6","113","0.088"
" 9804706","South","thin","10","zero_topping_px"," 8"," 5"," 79","0.102"
"  723295","Midwest","stuffed","16","one_topping_px","21"," 8","201","0.107"
" 8055297","Northeast","thin","14","zero_topping_px","13"," 7","154","0.084"
"  247876","Midwest","thin","12","one_topping_px","15"," 6","113","0.130"
" 8887659","South","thin","14","zero_topping_px","16"," 7","154","0.104"
" 9798655","West","thin","13","four_topping_px","13"," 6","133","0.096"
"10997173","Midwest","thin","11","one_topping_px"," 9"," 6"," 95","0.099"
"10992689","South","thin","10","three_topping_px"," 7"," 5"," 79","0.089"
" 2453267","West","hand-tossed","12","two_topping_px","12"," 6","113","0.106"
"10320094","Midwest","thin","18","one_topping_px","18"," 9","254","0.071"
" 8777531","South","hand-tossed","16","three_topping_px","12"," 8","201","0.060"
" 4927955","Midwest","thin","14","zero_topping_px","10"," 7","154","0.065"
" 9668310","Midwest","deep dish","12","zero_topping_px","14"," 6","113","0.124"
" 9996920","Northeast","hand-tossed","12","zero_topping_px"," 8"," 6","113","0.066"
" 9848452","West","thin","12","one_topping_px"," 7"," 6","113","0.066"
" 8057399","South","thin","12","four_topping_px","11"," 6","113","0.097"
" 9432780","Midwest","stuffed","18","three_topping_px","20"," 9","254","0.081"
" 8953772","West","stuffed","16","one_topping_px","16"," 8","201","0.080"
" 8946054","Midwest","thin","12","zero_topping_px","10"," 6","113","0.084"
" 9523486","Midwest","stuffed","12","one_topping_px","16"," 6","113","0.139"
" 1786374","West","thin","16","zero_topping_px","17"," 8","201","0.087"
"11717966","West","thin","18","zero_topping_px","21"," 9","254","0.082"
" 8419761","Midwest","deep dish","12","zero_topping_px","13"," 6","113","0.115"
"10297759","Midwest","hand-tossed","16","three_topping_px","15"," 8","201","0.075"
" 1573529","Midwest","thin","18","one_topping_px","20"," 9","254","0.081"
" 3753950","Northeast","deep dish","16","zero_topping_px","16"," 8","201","0.080"
"  487994","West","thin","28","four_topping_px","46","14","616","0.075"
"10595381","Midwest","thin","14","four_topping_px","16"," 7","154","0.102"
" 8827162","West","thin","16","two_topping_px","14"," 8","201","0.070"
" 9077906","Midwest","thin","24","zero_topping_px","33","12","452","0.073"
"11014106","South","hand-tossed","12","zero_topping_px"," 9"," 6","113","0.079"
" 4603733","Northeast","thin","16","three_topping_px","12"," 8","201","0.062"
"   62001","Midwest","stuffed","10","four_topping_px","19"," 5"," 79","0.239"
" 1801639","Midwest","thin","10","three_topping_px","12"," 5"," 79","0.148"
" 9996920","Northeast","hand-tossed","16","two_topping_px","12"," 8","201","0.057"
" 8854036","South","thin","14","two_topping_px","12"," 7","154","0.078"
" 9114533","Midwest","deep dish","14","two_topping_px"," 9"," 7","154","0.061"
" 8793713","South","hand-tossed","14","one_topping_px","12"," 7","154","0.078"
" 7824763","West","thin","12","four_topping_px","15"," 6","113","0.133"
" 8935833","Midwest","hand-tossed","10","zero_topping_px"," 9"," 5"," 79","0.114"
" 1709433","Midwest","thin","18","one_topping_px","18"," 9","254","0.071"
" 9923213","Midwest","deep dish","16","zero_topping_px","19"," 8","201","0.095"
" 9813860","South","hand-tossed","18","zero_topping_px","15"," 9","254","0.059"
"11001315","West","thin","14","zero_topping_px","12"," 7","154","0.078"
"10276893","Midwest","hand-tossed","12","four_topping_px"," 6"," 6","113","0.053"
" 1954840","Midwest","thin","18","zero_topping_px","17"," 9","254","0.068"
" 7062853","Northeast","hand-tossed","10","one_topping_px"," 8"," 5"," 79","0.099"
"   31237","Midwest","thin","16","zero_topping_px","14"," 8","201","0.068"
" 8861041","Northeast","hand-tossed","14","zero_topping_px"," 9"," 7","154","0.057"
" 3287318","West","thin","14","one_topping_px","36"," 7","154","0.237"
" 2909864","Northeast","thin","12","zero_topping_px"," 7"," 6","113","0.062"
" 1939865","West","hand-tossed","24","one_topping_px","23","12","452","0.051"
"   31993","Midwest","deep dish","14","four_topping_px","23"," 7","154","0.149"
" 9719733","Midwest","stuffed","12","one_topping_px","15"," 6","113","0.137"
"10357590","West","stuffed","16","two_topping_px","19"," 8","201","0.094"
" 9456183","Midwest","thin","10","four_topping_px","18"," 5"," 79","0.223"
" 2902758","Northeast","hand-tossed","18","three_topping_px","14"," 9","254","0.055"
" 4579227","Midwest","thin","14","four_topping_px","12"," 7","154","0.078"
" 6533071","Midwest","thin","12","zero_topping_px","12"," 6","113","0.111"
" 2452028","Midwest","thin","12","one_topping_px","11"," 6","113","0.097"
" 3150797","Midwest","thin","14","four_topping_px","13"," 7","154","0.082"
" 7037464","West","deep dish","14","four_topping_px","12"," 7","154","0.078"
" 7954309","West","thin","18","four_topping_px","28"," 9","254","0.110"
"   31656","Midwest","stuffed","10","three_topping_px","24"," 5"," 79","0.302"
" 5447113","Midwest","thin","14","zero_topping_px","11"," 7","154","0.071"
" 6217257","Midwest","deep dish","14","two_topping_px","16"," 7","154","0.107"
"  205049","Northeast","thin","18","two_topping_px","17"," 9","254","0.068"
" 9343877","South","thin","14","four_topping_px","20"," 7","154","0.130"
" 1895710","Midwest","deep dish","12","one_topping_px","12"," 6","113","0.106"
